2;5;1;0;0;4;1;8;-10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"$\mu_a$";"$\mu_b$";"$\sigma_a^2$";"NA";"NA";"$\sigma_b^2$";"$\sigma^2$";"$\alpha_{1}$";"$\alpha_{2}$";"$\alpha_{3}$";"$\alpha_{4}$";"$\alpha_{5}$";"$\alpha_{6}$";"$\alpha_{7}$";"$\alpha_{8}$";"$\alpha_{9}$";"$\alpha_{10}$";"$\alpha_{11}$";"$\alpha_{12}$";"$\alpha_{13}$";"$\alpha_{14}$";"$\alpha_{15}$";"$\alpha_{16}$";"$\alpha_{17}$";"$\alpha_{18}$";"$\alpha_{19}$";"$\alpha_{20}$";"$\alpha_{21}$";"$\alpha_{22}$";"$\alpha_{23}$";"$\alpha_{24}$";"$\alpha_{25}$";"$\alpha_{26}$";"$\alpha_{27}$";"$\alpha_{28}$";"$\alpha_{29}$";"$\alpha_{30}$";"$\alpha_{31}$";"$\alpha_{32}$";"$\alpha_{33}$";"$\alpha_{34}$";"$\alpha_{35}$";"$\alpha_{36}$";"$\alpha_{37}$";"$\alpha_{38}$";"$\alpha_{39}$";"$\alpha_{40}$";"$\alpha_{41}$";"$\alpha_{42}$";"$\alpha_{43}$";"$\alpha_{44}$";"$\alpha_{45}$";"$\alpha_{46}$";"$\alpha_{47}$";"$\alpha_{48}$";"$\alpha_{49}$";"$\alpha_{50}$";"$\alpha_{51}$";"$\alpha_{52}$";"$\alpha_{53}$";"$\alpha_{54}$";"$\alpha_{55}$";"$\alpha_{56}$";"$\alpha_{57}$";"$\alpha_{58}$";"$\alpha_{59}$";"$\alpha_{60}$";"$\alpha_{61}$";"$\alpha_{62}$";"$\alpha_{63}$";"$\alpha_{64}$";"$\alpha_{65}$";"$\alpha_{66}$";"$\alpha_{67}$";"$\alpha_{68}$";"$\alpha_{69}$";"$\alpha_{70}$";"$\alpha_{71}$";"$\alpha_{72}$";"$\alpha_{73}$";"$\alpha_{74}$";"$\alpha_{75}$";"$\alpha_{76}$";"$\alpha_{77}$";"$\alpha_{78}$";"$\alpha_{79}$";"$\alpha_{80}$";"$\alpha_{81}$";"$\alpha_{82}$";"$\alpha_{83}$";"$\alpha_{84}$";"$\alpha_{85}$";"$\alpha_{86}$";"$\alpha_{87}$";"$\alpha_{88}$";"$\alpha_{89}$";"$\alpha_{90}$";"$\alpha_{91}$";"$\alpha_{92}$";"$\alpha_{93}$";"$\alpha_{94}$";"$\alpha_{95}$";"$\alpha_{96}$";"$\alpha_{97}$";"$\alpha_{98}$";"$\alpha_{99}$";"$\alpha_{100}$";"$\alpha_{101}$";"$\alpha_{102}$";"$\alpha_{103}$";"$\alpha_{104}$";"$\alpha_{105}$";"$\alpha_{106}$";"$\alpha_{107}$";"$\alpha_{108}$";"$\alpha_{109}$";"$\alpha_{110}$";"$\alpha_{111}$";"$\alpha_{112}$";"$\alpha_{113}$";"$\alpha_{114}$";"$\alpha_{115}$";"$\alpha_{116}$";"$\alpha_{117}$";"$\alpha_{118}$";"$\alpha_{119}$";"$\alpha_{120}$";"$\alpha_{121}$";"$\alpha_{122}$";"$\alpha_{123}$";"$\alpha_{124}$";"$\alpha_{125}$";"$\alpha_{126}$";"$\alpha_{127}$";"$\alpha_{128}$";"$\alpha_{129}$";"$\alpha_{130}$";"$\alpha_{131}$";"$\alpha_{132}$";"$\alpha_{133}$";"$\alpha_{134}$";"$\alpha_{135}$";"$\alpha_{136}$";"$\alpha_{137}$";"$\alpha_{138}$";"$\alpha_{139}$";"$\alpha_{140}$";"$\alpha_{141}$";"$\alpha_{142}$";"$\alpha_{143}$";"$\alpha_{144}$";"$\alpha_{145}$";"$\alpha_{146}$";"$\alpha_{147}$";"$\alpha_{148}$";"$\alpha_{149}$";"$\alpha_{150}$";"$\alpha_{151}$";"$\alpha_{152}$";"$\alpha_{153}$";"$\alpha_{154}$";"$\alpha_{155}$";"$\alpha_{156}$";"$\alpha_{157}$";"$\alpha_{158}$";"$\alpha_{159}$";"$\alpha_{160}$";"$\alpha_{161}$";"$\alpha_{162}$";"$\alpha_{163}$";"$\alpha_{164}$";"$\alpha_{165}$";"$\alpha_{166}$";"$\alpha_{167}$";"$\alpha_{168}$";"$\alpha_{169}$";"$\alpha_{170}$";"$\alpha_{171}$";"$\alpha_{172}$";"$\alpha_{173}$";"$\alpha_{174}$";"$\alpha_{175}$";"$\alpha_{176}$";"$\alpha_{177}$";"$\alpha_{178}$";"$\alpha_{179}$";"$\alpha_{180}$";"$\alpha_{181}$";"$\alpha_{182}$";"$\alpha_{183}$";"$\alpha_{184}$";"$\alpha_{185}$";"$\alpha_{186}$";"$\alpha_{187}$";"$\alpha_{188}$";"$\alpha_{189}$";"$\alpha_{190}$";"$\alpha_{191}$";"$\alpha_{192}$";"$\alpha_{193}$";"$\alpha_{194}$";"$\alpha_{195}$";"$\alpha_{196}$";"$\alpha_{197}$";"$\alpha_{198}$";"$\alpha_{199}$";"$\alpha_{200}$"
1.97548958732003;4.77582307923098;0.5987999916882;0;0;0.896909601516316;1.0543194856132;7.84819170391845;-10.0914237588813;19.8788392507292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2.05322624657682;5.15052672770534;0.618399209910335;0;0;0.863923985892294;1.00316618559708;8.05808384385617;-10.0067152216146;19.6633984494294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2.03767886452064;5.11073104411615;0.634793821415911;0;0;0.874708140096276;0.935660252143788;8.30681764190579;-9.43598773927837;19.7759082169966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2.009905984128;5.08089959041435;0.602039022834415;0;0;0.917919740131854;0.983247572360728;7.85864552403973;-9.28148366095374;20.1621752949542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.9958952671848;4.93190822646114;0.599522433317557;0;0;0.844525932960264;0.973104151987583;7.99492154790724;-9.66239822515729;20.0119343409275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.93141885663655;5.21160449423522;0.63611945492268;0;0;0.874682458396043;0.968754810414725;7.59746743851008;-10.4958323859966;19.7930098382312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2.06616417904907;4.95201859128397;0.606658673139037;0;0;0.895685225541296;0.974996602152001;7.64166210663023;-10.3305544008541;19.1482582093655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.92809203789582;4.91774142429017;0.557348101757643;0;0;0.810127155907671;1.00785704330651;8.25323412436396;-10.2730235792202;19.8047938798225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.85873902431486;4.94755938704243;0.641443386251932;0;0;0.902900634553087;0.983690718736097;8.23463867601472;-9.78785235056722;20.491567821318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.13727808389985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2.13514658314415;4.91171639508524;0.613430073035816;0;0;0.846943636112695;0.979796713972092;8.3123511178978;-9.73685286227741;20.3960164489397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.88832410243368;5.06016172921873;0.635095959319056;0;0;0.905419397495295;1.01935194371953;7.99367648070002;-9.61315440045501;20.5821332119678;0;0;0;0;0;0;0;0;1.03755978730413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.90271486604491;5.03599512685118;0.574420809653025;0;0;0.822443824596307;0.995257783779372;7.91316055284198;-9.39753893468718;20.7263823791082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2.07355656555587;5.1448587118036;0.555955818499443;0;0;0.800168351016881;0.947049812272975;7.7912360496307;-10.420781404349;19.6911620336131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.82390355085211;4.94449423956551;0.564603108359633;0;0;0.888326651107472;0.997767414994015;8.29762455681966;-9.53251855047362;19.4384558021666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.95583231801871;5.07613565542925;0.592906077908703;0;0;0.862849303408936;1.01861801443978;8.05095813385381;-10.3623514474456;20.1160944769006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2.06440424165091;4.89014822649543;0.603678800750918;0;0;0.987492768227033;0.972626946503485;8.28781790317962;-10.3874866101347;19.4837410905949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.90397721443966;4.93354611164182;0.682207559335767;0;0;1.01876911766922;0.995936594808107;7.62256064422079;-9.6026950465312;20.5068771962411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.95984654024589;5.02850045271575;0.616204778743604;0;0;0.919785367785027;0.999938181298197;8.31983205006211;-9.32203326852417;19.5221091556898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.94383585293867;5.07316219781517;0.542695833107457;0;0;0.876482870459883;1.01349170529813;8.44330658391976;-10.3348006601159;20.0492463128638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
